movieId,moviePoster,movieTitle,movieReleaseYear,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,id,overview,vote_average,vote_count
1216,https://images-na.ssl-images-amazon.com/images/M/MV5BYThkOGZmODgtNDZkOS00ZGM2LWI5MWQtNzQ0MzAzM2FkNTM2XkEyXkFqcGdeQXVyMDAyMTY3Nw@@..jpg,Kissed,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,403.0,"Over the years, a child's romantic ideals about death blossom into necrophilia, the study of embalming and the most profound relationship of her life.",7.0,21.0
1217,https://images-na.ssl-images-amazon.com/images/M/MV5BMGY2OWI5ZjQtYjY0Zi00Y2M4LWEwMmMtOTJhODYxYTExNWZlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,Assassins,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9691.0,"Assassin Robert Rath arrives at a funeral to kill a prominent mobster, only to witness a rival hired gun complete the job for him -- with grisly results. Horrified by the murder of innocent bystanders, Rath decides to take one last job and then return to civilian life. But finding his way out of the world of contract killing grows ever more dangerous as Rath falls for his female target and becomes a marked man himself.",6.0,394.0
1218,https://images-na.ssl-images-amazon.com/images/M/MV5BYmEwNjNlZTUtNzkwMS00ZTlhLTkyY2MtMjM2MzlmODQyZGVhXkEyXkFqcGdeQXVyNTI4MjkwNjA@..jpg,Friday,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9102.0,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do.",7.0,513.0
1220,https://images-na.ssl-images-amazon.com/images/M/MV5BOWFlM2FkM2YtZWFmMC00YjRlLThhNjAtYTY5MDQ3MDFkMDM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Higher Learning,1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18069.0,"Malik (Omar Epps) is an African-American student attending on a track scholarship; academics are not his strong suit, and he goes in thinking that his athletic abilities will earn him a free ride through college. Fudge (Ice Cube), a ""professional student"" who has been at Columbus for six years so far, becomes friendly with Malik and challenges his views about race and politics in America.",6.4,49.0
1221,https://images-na.ssl-images-amazon.com/images/M/MV5BODBhYzRiN2ItYjgxMS00MGUwLTg2ODEtY2UzYWM1NzdlYjQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,When a Man Loves a Woman,1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11310.0,"An airline pilot and his wife are forced to face the consequences of her alcoholism when her addictions threaten her life and their daughter's safety. While the woman enters detox, her husband must face the truth of his enabling behavior.",6.0,71.0
1222,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1NjIzMDIyN15BMl5BanBnXkFtZTcwNjIzNDQyMQ@@..jpg,Judgment Night,1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,"While racing to a boxing match, Frank, Mike, John and Rey get more than they bargained for. A wrong turn lands them directly in the path of Fallon, a vicious, wise-cracking drug lord. After accidentally witnessing Fallon murder a disloyal henchman, the four become his unwilling prey in a savage game of cat &amp; mouse as they are mercilessly stalked through the urban jungle in this taut suspense drama",6.4,79.0
1223,https://images-na.ssl-images-amazon.com/images/M/MV5BZTIzOWU5NjItN2UwMi00Mzg5LWEzZTctNmU5NzgwZDY5YzRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,King of the Hill,1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9607.0,"Based on the Depression-era bildungsroman memoir of writer A. E. Hotchner, the film follows the story of a boy struggling to survive on his own in a hotel in St. Louis after his mother is committed to a sanatorium with tuberculosis. His father, a German immigrant and traveling salesman working for the Hamilton Watch Company, is off on long trips from which the boy cannot be certain he will return.",6.4,33.0
1225,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5OGIwM2QtY2M1Ni00N2MxLThkYmUtNDgyOGZmNzA4MWE5XkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,Angus,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,567.0,"Angus is a large, pathetic 14 year old whose thoughts are most often filled with the image of one Melissa Lefevre. Angus is shy and thinks that he has no chance of ever 'getting' her. Being especially uncool, he is incredibly surprised (along with the rest of the school) that he is chosen to dance with her at the Winter Ball. The only one not surprised is the cool-kid who set him up to fail, but Angus' best friend is going to help him win the heart of Melissa by developing a new look for him",6.8,24.0
1226,https://images-na.ssl-images-amazon.com/images/M/MV5BNmE1YWM5NWItYjNmZC00ZmVlLTg2OGEtN2M5NDRhNmJiYTlmXkEyXkFqcGdeQXVyMTMxMTY0OTQ@..jpg,Night Falls on Manhattan,1997,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9469.0,A newly elected District attorney finds himself in the middle of a police corruption investigation that may involve his father and his partner.,6.6,24.0
1228,https://images-na.ssl-images-amazon.com/images/M/MV5BMmUxMDE0MTItMTRiMC00YzgwLTkwODItN2FkOTQ0MjNhY2QwXkEyXkFqcGdeQXVyMDEwMjgxNg@@..jpg,Under Siege 2: Dark Territory,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522.0,"A passenger train has been hijacked by an electronics expert and turned into an untraceable command center for a weapons satellite. He has planned to blow up Washington DC and only one man can stop him, former Navy SEAL Casey Ryback.",5.6,217.0
1231,https://images-na.ssl-images-amazon.com/images/M/MV5BMzcwNTIzZmEtNzMwMC00OTMyLWFiNTQtZjUxZGYzMDk4MzkwXkEyXkFqcGdeQXVyMDEwMjgxNg@@..jpg,Marked for Death,1990,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,617.0,"Just retired from the Drug Enforcement Agency, John Hatcher (Seagal) returns to his hometown and quickly discovers that drugs have infiltrated his old neighborhood. Determined to drive the dealers out, Hatcher crosses pathes with a ferocious Jamaican druglord who vowes that Hatcher and his family are now marked for death.",5.6,100.0
1232,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0NTI4Mjc1MF5BMl5BanBnXkFtZTcwMDMwOTAwMQ@@..jpg,Madonna: Truth or Dare,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9611.0,"From the rain of Japan, through threats of arrest for 'public indecency' in Canada, and a birthday tribute to her father in Detroit, this documentary follows Madonna on her 1990 'Blond Ambition' concert tour. Filmed in black and white, with the concert pieces in glittering MTV color, it is an intimate look at the work of the music performer, from a prayer circle with the dancers before each performance to bed games with the dance troupe afterwards.",6.3,32.0
1234,https://images-na.ssl-images-amazon.com/images/M/MV5BNjUxMDAyMzUyNV5BMl5BanBnXkFtZTcwNDE4MTMyMQ@@..jpg,Chairman of the Board,1998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11976.0,A surfer becomes the head of a major company.,2.7,13.0
1654,https://images-na.ssl-images-amazon.com/images/M/MV5BNjUxMDAyMzUyNV5BMl5BanBnXkFtZTcwNDE4MTMyMQ@@..jpg,Chairman of the Board,1998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11976.0,A surfer becomes the head of a major company.,2.7,13.0
1237,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMjM1NzkyN15BMl5BanBnXkFtZTcwMDYzNjEzMQ@@..jpg,Twisted,1996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1978.0,"This retelling of Charles Dickens's Oliver Twist may be populated by drug pushers, pimps and prostitutes, but the book's classic themes remain the same. Caught under the thumb of a lecherous brothel owner, 10-year-old Lee befriends an aspiring musician named Angel who helps him escape his servitude and sends a maternal drag queen to vanquish the boy's enemies.",4.5,1.0
1238,https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1NDI0NTgwOF5BMl5BanBnXkFtZTcwNDA2ODAzMQ@@..jpg,Full Speed,1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3682.0,"A brief extract of four kids' lives somewhere in France. Quentin, who won a writers contest and now pays more attention to his career as an author than to his friends, beautiful Julie, his girl-friend, much more mature than she looks, falling in love with Quentin's very best friend Jimmy, who is kind of stuck in his unability of self-expression and grown up under bad social circumstances. And there is the shy boy Samir, exiled from Algeria, who lost his ""brother"" and only friend some time ago. Samir heavily falls in love with Quentin, but he can't handle it...",6.6,4.0
1239,https://images-na.ssl-images-amazon.com/images/M/MV5BMDg2YTI0YmQtYzgwMi00Zjk4LWJkZjgtYjg0ZDE2ODUzY2RlL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@..jpg,Cutthroat Island,1995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1408.0,"Morgan Adams and her slave, William Shaw, are on a quest to recover the three portions of a treasure map. Unfortunately, the final portion is held by her murderous uncle, Dawg. Her crew is skeptical of her leadership abilities, so she must complete her quest before they mutiny against her. This is made yet more difficult by the efforts of the British crown to end her pirate raids.",5.7,137.0
1244,https://images-na.ssl-images-amazon.com/images/M/MV5BYmI1ZGNiYTUtOTllNi00YWU5LThmNmItODM2N2I4OTEyYmQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Metro,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26610.0,"Roper, a hostage negotiator catches a murderous bank robber after a blown heist. The bank robber escapes and immediately goes after the man who put him behind bars.",5.3,136.0
1245,https://images-na.ssl-images-amazon.com/images/M/MV5BNWFlYTY1YWUtOWY1Yy00ODgwLTk0YzQtYTdjMDBlOTcwMGZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Gridlock'd,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12655.0,"After a friend overdoses, Spoon and Stretch decide to kick their drug habits and attempt to enroll in a government detox program. Their efforts are hampered by seemingly endless red tape, as they are shuffled from one office to another while being chased by drug dealers and the police.",6.8,55.0
1246,https://images-na.ssl-images-amazon.com/images/M/MV5BM2NlODBjNWQtMDUwNC00MjAzLWFhMWYtNGFiMDliNWY5Y2M5XkEyXkFqcGdeQXVyMDEwMjgxNg@@..jpg,Bushwhacked,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47867.0,"A inept courier realises he has been used by criminals to deliver money. On the run from both the criminals and police, he poses as a Scout leader and leads a scout group on a hike through the mountains.",4.9,29.0
1247,https://images-na.ssl-images-amazon.com/images/M/MV5BOTE4ODIwMzU0MF5BMl5BanBnXkFtZTcwNjgyOTcyMQ@@..jpg,Bad Girls,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12475.0,"Four former harlots try to leave the wild west (Colorado, to be exact) and head north to make a better life for themselves. Unfortunately someone from Cody's past won't let it happen that easily.",4.6,61.0
1248,https://images-na.ssl-images-amazon.com/images/M/MV5BMTFkZmQ5OWEtNjFmMC00ZTI2LWE0ZWUtN2VhOWE1MzdiOGJhXkEyXkFqcGdeQXVyMTQ4NDY5OTc@..jpg,Blink,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,"Emma is an attractive girl in her 20s who has been blind for 20 years. A new type of eye operation partially restores her sight, but she is having problems: sometimes she doesn't ""remember"" what she's seen until later. One night she is awakened by a commotion upstairs. Peering out of her door, she sees a shadowy figure descending the stairs. Convinced that her neighbour has been murdered she approaches the police, only to find that she is unsure if it was just her new eyes playing tricks on her.",6.3,45.0
1249,https://images-na.ssl-images-amazon.com/images/M/MV5BYjg1NGE4YjQtNGU3Yi00ZWJiLWFkZGYtY2Y2YTE0Njc3YTdiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,For Love or Money,1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22588.0,"New York concierge Doug Ireland wants to go into business for himself and refurbish a hotel on Roosevelt Island, N.Y., but he needs an investor. With a few weeks left before his option on the site runs out, Doug agrees to help wealthy Christian Hanover conceal his affair with salesgirl Andy Hart from his wife. Despite his own attraction to Andy, Doug tries to stay focused on getting Christian to invest $3 million in his project.",5.7,77.0
1250,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1Mzg0MzY0OV5BMl5BanBnXkFtZTYwMzA3MzQ5..jpg,Best of the Best 3: No Turning Back,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27322.0,"Tommy Lee (Phillip Rhee) comes to visit his sister and finds that the town is being overrun with members of the Arian brotherhood. These Arian brothers certainly weren't expecting a Taekwondo expert to show up. Tommy and his sister's husband played by Christopher Mcdonald team up to stop the racism. whats better than watching neo-nazis get the crap kicked out of them? when the person kicking the crap out of them is dressed like homie the killer clown, complete with big red shoes and a foam nose. and thats just ONE of the MANY many many many many many cinematic jewels contained within this action packed blessing to the silver screen.this is the best worst martial arts film since sonny chiba's street fighter! you don't believe me? see for yourself namby-pants and check out the best of the best 3. now!!!",5.8,13.0
1251,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMDE1ODUyMV5BMl5BanBnXkFtZTYwNjQwODg5..jpg,A Chef in Love,1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10014.0,"The story of Pascal Ichak, a larger-than-life French traveller, bon vivant, and chef, who falls in love with Georgia and a Georgian princess in the early 1920s. All is well until the arrival of the Red Army of the Caucasus, as the Soviet revolution that has swept Russian comes to Georgia. Told as a flashback from the present, as a French-Georgian man whose mother was Pascal's lover translates his memoirs for Pascal's niece.",3.5,2.0
1254,https://images-na.ssl-images-amazon.com/images/M/MV5BZmFlMWMwYmUtMGEwNS00ZWVlLTlkNjctYTQ4NWUxMTIxOTg5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Gone Fishin',1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9305.0,Two fishing fanatics get in trouble when their fishing boat gets stolen while on a trip.,4.7,48.0
1255,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1NTgwNTE4MV5BMl5BanBnXkFtZTcwMDgwMDIyMQ@@..jpg,Broken English,1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9728.0,"Ivan is the fierce patriarch of a family of Croatian refugees in Auckland. Nina is his daughter, ready to live on her own, despite his angry objections. Eddie is the Maori she takes as her lover. Nina works at a restaurant where Eddie cooks. For a price, she agrees to marry a Chinese, another restaurant employee, so that he (and his Chinese wife) can establish permanent residency. The money gives her the independence she needs to leave her parents' house and move in with Eddie. Complications arise when Eddie realizes the depth of her father's fury and the strength of Nina's family ties.",7.0,2.0
1258,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NDA5NzA1M15BMl5BanBnXkFtZTcwNjI2ODEyMQ@@..jpg,Trial and Error,1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9340.0,"An actor poses as a lawyer to help his sick friend, and problems develop.",5.3,17.0
1259,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzMDcxNzY3Nl5BMl5BanBnXkFtZTcwNjI5NzMyNA@@..jpg,Pie in the Sky,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,649.0,Pie in the Sky is a 1996 American romantic comedy film about a young man obsessed with traffic gridlock who falls in love with an avant-garde dancer.,7.0,2.0
1260,https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyMTY0NDM2N15BMl5BanBnXkFtZTcwMjMzNDYxMQ@@..jpg,Total Eclipse,1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20156.0,"Young, wild poet Arthur Rimbaud and his mentor Paul Verlaine engage in a fierce, forbidden romance while feeling the effects of a hellish artistic lifestyle.",6.5,112.0
1262,https://images-na.ssl-images-amazon.com/images/M/MV5BMDI4M2M2MjEtMzQ1Ni00MjA4LWI1ZDQtMDhlODBlNDVhMzhkXkEyXkFqcGdeQXVyNjU0NTI0Nw@@..jpg,Walking and Talking,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15947.0,"Things have been tough lately for Amelia. Her best friend moved out of the apartment, her cat got cancer, and now her best friend, Laura, is getting married. She copes with things, from the help of Andrew, Frank, Laura, and a brief romance with Bill ""The Ugly Guy"".",6.6,8.0
1263,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1ODEzNjA3MF5BMl5BanBnXkFtZTcwODYxNjYxMQ@@..jpg,Foxfire,1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,819.0,The story of five teenage girls who form an unlikely bond after beating up a teacher who has sexually harassed them. They build a solid friendship but their wild ways begin to get out of control.,6.3,30.0
1265,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NTU2NzQyMl5BMl5BanBnXkFtZTcwODk1MjYxMQ@@..jpg,Star Maps,1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11911.0,"Carlos wants to be an actor. But his father, Pepe, wants him to work in the family business, that is, male prostitution. Carlos decides that he will be one of his father's boys until he can get his foot in the door in Hollywood.",5.3,3.0
1267,https://images-na.ssl-images-amazon.com/images/M/MV5BY2JmNTUyYWQtMTZhMy00YTE4LTllNGItMDZmNTBiZTkyNjE2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@..jpg,Clockers,1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1642.0,"Strike is a young city drug pusher under the tutelage of drug-lord Rodney Little.When a night man at a fast-food restaurant is found with four bullets in his body, Strike's older brother turns himself in as the killer. Det. Rocco Klein doesn't buy the story, however, and sets out to find the truth, and it seems that all the fingers point toward Strike &amp; Rodney.",6.8,69.0
1268,https://images-na.ssl-images-amazon.com/images/M/MV5BYTVhOTdiNjgtMzUyZC00YTEzLTliM2QtNjYyMTNjOWM1NTg3XkEyXkFqcGdeQXVyMjUyNDk2ODc@..jpg,Bitter Moon,1992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52038.0,"An embittered husband, paralyzed and in a wheelchair, buttonholes a complete stranger and begins to tell him the story of his marriage. The stranger would like to escape, but cannot. For one thing he grows fascinated by the story. For another he is mesmerized by the man's wife, who has perfected that trick of looking a man boldly in the eye until, by looking away, he concedes sexual supremacy.",7.0,115.0
1269,https://images-na.ssl-images-amazon.com/images/M/MV5BZDgxMTM4OWQtNjJmMS00YTgwLWI0NjItMWRmMDIwMzQzYTMyXkEyXkFqcGdeQXVyMDI2NDg0NQ@@..jpg,Love in the Afternoon,1957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,335.0,Lovestruck conservatory student Adriane pretends to be just as much as a cosmopolitan lover as the worldly mature Frank Flannag hoping that l’amour will take hold.,7.3,55.0
1271,https://images-na.ssl-images-amazon.com/images/M/MV5BODc2MWQzMzUtZDMyZS00MmI2LWJlMDEtNTg1MjVjYzY0ZTRlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,North,1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37345.0,"Eleven-year-old North has had it with his parents. They are always busy with their careers and don't give North the attention he needs, so he files a lawsuit against them. The judge rules that North should either find new parents or return to his own parents within two months. Thus north starts off on an hilarious journey around the world to find the parents that really care about him.",4.8,67.0
1273,https://images-na.ssl-images-amazon.com/images/M/MV5BZTk3N2MyZjQtODRlMS00ZTc0LTllMzUtY2I2ODU5N2Q4OGZlXkEyXkFqcGdeQXVyNjU0NTI0Nw@@..jpg,Color of Night,1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2320.0,"When New York psychiatrist Bill Capa visits Los Angeles to take over his murdered colleague's therapy group, he finds himself embroiled in the thick of a mystery when he bumps into Rose and begins a torrid affair.",5.4,117.0
1276,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NjgxNDgwN15BMl5BanBnXkFtZTcwMDY0NzAwMQ@@..jpg,Sunset Park,1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,239.0,"A white school teacher takes over a talented, but undisciplined black high school basketball team and turns them into a winning team.",5.1,7.0
1277,https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2MzUxODQ0Nl5BMl5BanBnXkFtZTcwNTQyNzEyMQ@@..jpg,Set It Off,1996,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,105.0,"Four black women, all of whom have suffered for lack of money and at the hands of the majority, undertake to rob banks. While initially successful, a policeman who was involved in shooting one of the women's brothers is on their trail. As the women add to the loot, their tastes and interests begin to change and their suspicions of each other increase on the way to a climactic robbery.",6.9,66.0
1278,https://images-na.ssl-images-amazon.com/images/M/MV5BZGE0Y2RlNmQtZDY0Ni00Njk5LWFiZWUtMzc5N2VlZTBhOGE5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Selena,1997,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10633.0,"In this biographical drama, Selena Quintanilla is born into a musical Mexican-American family in Texas. Her father, Abraham, realizes that his young daughter is talented and begins performing with her at small venues. She finds success and falls for her guitarist, Chris Perez, who draws the ire of her father. Seeking mainstream stardom, Selena begins recording an English-language album which, tragically, she would never complete.",7.1,115.0
1279,https://images-na.ssl-images-amazon.com/images/M/MV5BNDkxOTY0NTg0Ml5BMl5BanBnXkFtZTcwMjkwMzEyMQ@@..jpg,Wild America,1997,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19378.0,"Three brothers - Marshall, Marty and Mark dream of becoming naturalists and portraying animal life of America. One summer their dream comes true, they travel through America, filming alligators, b  ears and moose.",5.8,28.0
1280,https://images-na.ssl-images-amazon.com/images/M/MV5BMWFhYTNlMGEtNDRiZS00YzM0LWIxOTctZjc3MGNjYzZhNWNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Gang Related,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11497.0,"Two corrupt cops have a successful, seemingly perfect money making scheme- they sell drugs that they seize from dealers, kill the dealers, and blame the crimes on street gangs. Their scheme is going along smoothly until they kill an undercover DEA agent posing as a dealer, and then try to cover-up their crime.",6.5,32.0
1281,https://images-na.ssl-images-amazon.com/images/M/MV5BOWY4ZWFmOTEtMGY0Yi00MmUxLTkxNGUtOTNlYjM3OWJjNTIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Manny & Lo,1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25842.0,A pregnant teen and her younger sister run away from foster homes and kidnap a woman whom they believe can help with the pregnancy.,6.3,9.0
1283,https://images-na.ssl-images-amazon.com/images/M/MV5BZDFmNDg5OTMtZjg0Yy00ZjU3LTk5OGUtODE3NThmZDU0M2ViXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Out to Sea,1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14612.0,"Care-free Charlie (Walter Matthau) cons his widower brother-in-law Herb (Jack Lemmon) into an expenses-paid luxury cruise in search of rich, lonely ladies. The catch is that they are required to be dance hosts! With a tyrannical cruise director, and the luscious Liz and lovely Vivian, our heroes have lots of mis-adventures before they finally return to port.",5.8,20.0
1284,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwODk4NDkzNF5BMl5BanBnXkFtZTcwMjA0MjUyMQ@@..jpg,Before and After,1996,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,110972.0,Two parents deal with the effects when their son is accused of murdering his girlfriend.,5.8,37.0
1285,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MDg5ODgzN15BMl5BanBnXkFtZTcwNzQ1ODEzMQ@@..jpg,Princess Caraboo,1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43634.0,"Bristol, England, early 19th century. A beautiful young stranger who speaks a weird language is tried for the crime of begging. But when a man claims that he can translate her dialect, it is understood that the woman is a princess from a far away land. She is then welcomed by a family of haughty aristocrats that only wants to heighten their prestige. However, the local reporter is not at all convinced she is what she claims to be and investigates. Is Caraboo really a princess?",4.4,5.0
1287,https://images-na.ssl-images-amazon.com/images/M/MV5BZDZjZmEyOGEtNDliOS00M2EwLWEwN2UtYzdkYzNhZTRlYjE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,Ed,1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,77771.0,"Jack Cooper (Matt LeBlanc) could be a world-class baseball pitcher if he didn't keep buckling under the pressure. He tries to keep his spirits up after he's traded to a minor league team but loses all hope when he discovers that Ed, one of his teammates, is a chimp. Ed used to be the team mascot, but was promoted to third base when the owners realized he had a talent for baseball. As Jack struggles to get used to his new surroundings, Ed helps him regain his confidence on and off the field.",3.6,24.0
1288,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5MTM1NjIxNV5BMl5BanBnXkFtZTcwMTc5OTkxMQ@@..jpg,Denise Calls Up,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,"A group of friends in New York, working away at their PCs and laptops, keep in touch exclusively by phone and fax. They are all too busy to meet face to face. Gale plays matchmaker, by phone, to Jerry and Barbara who, in turn, hit it off beautifully – via phone and fax. Martin gets a telephone call from someone he's never met. It's Denise, with some extraordinary news. Tapping away at his computer all the while, he develops a sort of friendship with Denise – via phone. And so it goes as the friends, tap, tap, tapping away, share news, hopes, and dreams – via phone and fax. Finally Gale has an unfortunate encounter with a phone, Denise has some more news for Martin, and Frank plans a gala New Year's Eve party, but will he answer the door?",6.6,5.0
1290,https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzNzM5MDM1Ml5BMl5BanBnXkFtZTcwMDMwMTYyMQ@@..jpg,Country Life,1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,101230.0,"Adaptation of Chekhov's ""Uncle Vanya"" set in rural Australia in the 1920s. Jack Dickens and his niece Sally run the family farm to support brother-in-law Alexander as a (supposedly brilliant) literary critic in London. Action begins when Alexander returns with his beautiful young wife Deborah, revealing himself as an arrogant failure and wanting to sell the farm out from under Jack. Blakemore introduces themes about Australia's separation from England, as well as expanding the pacifist and ecological philosophies espoused by the local Doctor Max Askey.",8.0,1.0
1291,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MjMxNTM5Ml5BMl5BanBnXkFtZTYwOTE3NDM5..jpg,Celtic Pride,1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11113.0,"The National Basketball Association play-offs are taking place, and the Boston Celtics are facing the Utah Jazz in a crucial series. This is also the last year that any games will be played in the Boston Garden, which is going to be torn down after the end of the season. Mike and Jimmy, two die-hard sports fans who will risk anything for the Celtics to win, are really getting into the games...",4.9,35.0
1293,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzODI4ODQ2OF5BMl5BanBnXkFtZTcwMzAzNDUxMQ@@..jpg,Star Kid,1997,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,22796.0,Shy seventh-grader Spencer Griffith's life changes when the meteor falls into local junkyard and he finds a Cybersuit - the wise and strong robot from another galaxy. Spencer puts Cybersuit on and becomes a different kind of guy,4.9,16.0
